application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-000400,2023-10-21,BR-012,MI,34,70370.75,Salaried,7.5,720.0,81573.5,14,2,0,210442.83,Home Improvement,60,4.81,3953.02,0.6741,B,1
APP-000401,2021-03-19,BR-025,MD,53,98341.68,Contract,4.5,637.0,62237.17,15,5,1,343343.45,Debt Consolidation,24,5.13,15082.95,1.8405,D,0
APP-000402,2021-04-16,BR-013,IN,34,68683.8,Self-Employed,7.5,719.0,59569.98,4,5,0,67568.51,Debt Consolidation,36,5.11,2028.43,0.3544,C,0
APP-000403,2020-01-07,BR-018,PA,47,40599.26,Self-Employed,8.0,752.0,70925.47,12,7,0,39954.3,Personal,48,4.3,907.5,0.2682,B,0
APP-000404,2022-06-02,BR-022,MA,64,38315.69,Salaried,5.4,643.0,62511.0,8,6,2,80733.0,Home Purchase,24,6.13,3582.87,1.1221,D,1
APP-000405,2020-01-14,BR-020,NY,28,121043.62,Self-Employed,2.7,675.0,5007.11,4,5,0,325802.27,Auto Loan,24,6.04,14445.63,1.4321,C,1
APP-000406,2023-02-16,BR-026,MI,51,23615.38,Salaried,0.0,670.0,23737.22,1,0,0,24470.13,Medical,48,5.93,573.9,0.2916,C,1
APP-000408,2023-04-03,BR-006,CO,64,29352.44,Self-Employed,3.7,609.0,8055.73,1,0,0,99011.19,Business,12,6.67,8552.06,3.4963,D,0
APP-000409,2020-08-28,BR-015,CA,35,42380.6,Salaried,2.1,680.0,36268.1,3,1,0,147866.01,Personal,24,4.87,6478.48,1.8344,C,0
APP-000410,2021-05-10,BR-012,OH,22,15440.19,Salaried,6.9,701.0,16232.05,13,7,0,27937.28,Business,24,4.53,1219.78,0.948,C,0
APP-000411,2020-05-05,BR-008,MI,34,34995.08,Salaried,0.0,561.0,39310.84,15,3,0,102667.69,Business,36,7.7,3203.04,1.0983,E,0
APP-000412,2023-07-06,BR-030,PA,69,76010.84,Salaried,9.6,849.0,123609.97,15,3,0,72473.91,Medical,84,4.63,1011.79,0.1597,A,0
APP-000413,2022-04-11,BR-024,IL,71,45123.54,Salaried,11.0,686.0,55665.99,4,7,0,14473.6,Home Purchase,24,4.67,632.84,0.1683,C,0
APP-000414,2023-06-12,BR-023,CO,34,20937.04,Unemployed,5.9,486.0,30042.3,6,8,2,64369.35,Debt Consolidation,12,7.43,5582.44,3.1996,E,1
APP-000415,2020-04-07,BR-026,NJ,55,88874.01,Salaried,8.0,554.0,132877.74,15,8,1,164034.45,Home Purchase,36,7.17,5077.67,0.6856,E,1
APP-000416,2022-01-02,BR-011,NC,55,78357.13,Part-Time,10.2,730.0,136950.81,11,3,0,242395.14,Business,24,5.92,10734.36,1.6439,B,0
APP-000417,2021-05-16,BR-014,IL,60,39956.73,Self-Employed,15.7,544.0,27375.1,9,7,1,105877.58,Medical,48,7.74,2571.88,0.7724,E,1
APP-000418,2022-11-13,BR-016,MD,26,43706.76,Salaried,8.6,664.0,37343.58,3,2,0,65991.24,Home Improvement,24,4.87,2891.29,0.7938,C,1
APP-000419,2023-08-12,BR-004,NC,70,35007.17,Self-Employed,7.6,720.0,50677.65,11,0,0,79611.27,Home Improvement,24,4.37,3470.24,1.1896,B,0
APP-000420,2023-07-03,BR-015,FL,70,15721.68,Salaried,0.0,606.0,22486.35,4,0,0,16633.79,Home Improvement,84,6.97,250.8,0.1914,D,1
APP-000421,2021-04-30,BR-027,OH,53,78208.29,Salaried,4.0,710.0,82736.74,2,7,0,164087.96,Auto Loan,60,4.65,3070.3,0.4711,C,1
APP-000422,2022-10-07,BR-005,WI,56,100464.05,Self-Employed,10.3,646.0,63243.04,5,3,2,51599.38,Home Purchase,48,5.41,1197.9,0.1431,D,0
APP-000423,2020-02-28,BR-007,AZ,57,49219.31,Salaried,12.3,610.0,54056.9,15,8,2,119140.86,Medical,48,6.19,2808.42,0.6847,D,0
APP-000424,2023-09-13,BR-013,WA,49,109960.7,Self-Employed,0.0,684.0,138563.7,15,6,0,143576.66,Auto Loan,48,5.29,3325.36,0.3629,C,0
APP-000425,2022-08-03,BR-016,TN,65,81306.12,Salaried,4.6,810.0,139361.82,10,0,0,202527.47,Debt Consolidation,84,4.22,2788.87,0.4116,A,0
APP-000427,2022-10-15,BR-006,WI,39,136377.09,Contract,3.3,673.0,61349.02,12,4,0,223810.21,Education,60,5.69,4294.69,0.3779,C,0
APP-000429,2022-01-31,BR-005,MI,47,14108.26,Part-Time,2.5,630.0,11254.87,3,4,0,15893.38,Home Improvement,60,7.08,315.31,0.2682,D,1
APP-000431,2020-11-19,BR-007,FL,48,95292.66,Part-Time,7.3,624.0,164812.68,12,3,0,255634.4,Home Improvement,48,5.81,5981.34,0.7532,D,0
APP-000433,2022-08-22,BR-023,TN,63,37670.62,Salaried,6.3,701.0,63870.61,10,5,0,84514.39,Debt Consolidation,36,4.78,2524.63,0.8042,C,1
APP-000434,2020-09-30,BR-009,MD,63,45840.61,Salaried,8.8,724.0,50246.69,4,8,0,26676.97,Home Improvement,48,4.8,611.94,0.1602,B,0
APP-000436,2020-04-18,BR-009,IN,62,31788.34,Salaried,3.5,763.0,51461.64,4,7,0,102365.47,Debt Consolidation,12,5.37,8780.62,3.3147,B,0
APP-000437,2022-08-26,BR-027,IN,39,37650.82,Contract,4.4,738.0,22418.51,5,3,0,35936.49,Education,48,5.87,841.83,0.2683,B,0
APP-000438,2022-05-25,BR-020,NC,69,54504.06,Salaried,8.7,701.0,103911.6,10,1,0,50959.03,Home Improvement,36,5.0,1527.29,0.3363,C,0
APP-000439,2023-08-18,BR-017,MO,52,100637.53,Contract,3.9,725.0,175243.68,10,1,0,344922.21,Home Improvement,60,4.41,6416.29,0.7651,B,1
APP-000440,2020-06-19,BR-027,IL,43,51371.24,Contract,4.7,688.0,85006.65,15,1,0,93709.73,Home Improvement,84,5.15,1331.1,0.3109,C,0
APP-000441,2023-11-21,BR-023,PA,26,139163.71,Contract,3.9,710.0,161669.29,10,5,0,338520.48,Education,84,4.66,4730.72,0.4079,C,0
APP-000442,2021-01-12,BR-018,NY,22,46809.47,Salaried,6.4,668.0,63598.33,11,4,0,150922.01,Home Improvement,48,5.28,3494.8,0.8959,C,1
APP-000443,2020-10-26,BR-022,IL,62,103058.21,Salaried,8.8,680.0,1619.15,6,1,0,198084.56,Business,36,6.27,6050.38,0.7045,C,0
APP-000444,2020-12-18,BR-002,WA,46,67975.02,Salaried,7.8,850.0,31828.49,8,1,0,206978.78,Auto Loan,24,3.7,8960.43,1.5818,A,0
APP-000445,2023-08-24,BR-019,FL,57,77774.99,Salaried,12.2,705.0,123586.54,11,1,0,141014.71,Home Purchase,24,5.17,6197.25,0.9562,C,0
APP-000447,2022-08-21,BR-006,PA,58,49625.48,Self-Employed,11.2,709.0,92593.3,6,6,0,62140.35,Education,84,6.2,913.75,0.221,C,0
APP-000448,2023-01-02,BR-011,AZ,47,51156.28,Salaried,8.0,729.0,4609.66,15,5,0,136547.92,Medical,48,5.16,3154.51,0.74,B,0
APP-000449,2021-01-27,BR-027,NJ,32,197752.57,Contract,6.6,608.0,144506.57,10,5,2,500000.0,Business,48,5.75,11685.29,0.7091,D,0
APP-000450,2023-05-11,BR-002,NJ,35,57434.94,Salaried,4.4,645.0,33677.48,5,6,0,72597.63,Business,36,6.48,2224.38,0.4647,D,1
APP-000451,2020-11-05,BR-011,CO,66,49264.48,Self-Employed,13.0,670.0,79846.64,11,4,0,88716.82,Home Purchase,24,6.68,3959.22,0.9644,C,0
APP-000453,2021-02-15,BR-008,IL,45,121585.11,Salaried,5.7,565.0,33512.81,2,8,0,178690.21,Debt Consolidation,12,6.3,15403.88,1.5203,E,0
APP-000454,2020-04-08,BR-028,MA,64,40264.5,Self-Employed,11.2,691.0,19844.23,3,5,0,137268.11,Home Improvement,36,5.55,4148.03,1.2362,C,0
APP-000456,2021-11-24,BR-024,WA,62,80703.45,Self-Employed,9.8,661.0,127286.18,13,6,0,97661.45,Personal,60,5.38,1860.04,0.2766,C,1
APP-000457,2022-04-27,BR-026,IL,45,20042.17,Self-Employed,6.9,660.0,10951.43,7,2,0,7822.91,Personal,24,5.21,343.94,0.2059,C,1
APP-000458,2020-05-04,BR-010,AZ,35,44917.17,Salaried,0.6,640.0,27693.04,8,5,2,60299.62,Auto Loan,12,6.05,5191.16,1.3869,D,0
APP-000459,2023-08-18,BR-011,PA,68,31059.93,Salaried,6.5,747.0,31193.45,13,8,0,97288.12,Medical,84,4.6,1356.85,0.5242,B,0
APP-000460,2023-08-10,BR-027,PA,62,115478.04,Contract,13.9,461.0,137134.76,7,2,1,190710.23,Business,60,7.36,3808.77,0.3958,E,0
APP-000461,2023-06-17,BR-016,TN,72,42575.66,Salaried,1.8,834.0,8731.72,9,2,0,34502.49,Medical,12,4.43,2944.67,0.83,A,0
APP-000462,2021-05-03,BR-004,FL,39,61712.74,Unemployed,10.4,547.0,107158.7,8,3,0,97953.47,Medical,12,7.3,8489.15,1.6507,E,1
APP-000463,2021-08-28,BR-027,TN,41,34641.72,Self-Employed,1.8,706.0,69078.46,14,2,0,40469.9,Auto Loan,60,4.46,753.75,0.2611,C,1
APP-000464,2022-09-20,BR-017,MI,36,164139.18,Self-Employed,11.1,705.0,145405.15,7,0,0,272600.85,Home Improvement,36,4.69,8132.2,0.5945,C,0
APP-000465,2020-12-27,BR-009,IL,41,26502.07,Self-Employed,8.5,738.0,39363.21,2,2,0,16382.52,Auto Loan,60,4.76,307.36,0.1392,B,0
APP-000466,2022-07-10,BR-028,MI,71,62270.19,Unemployed,10.6,669.0,60006.33,3,4,0,141832.1,Business,48,5.15,3275.94,0.6313,C,1
APP-000467,2022-05-18,BR-028,CA,35,102896.3,Salaried,7.8,695.0,1230.19,7,7,0,103012.53,Home Improvement,48,4.88,2366.71,0.276,C,0
APP-000469,2021-01-16,BR-008,MD,23,17932.06,Salaried,7.2,821.0,11474.71,10,4,0,17915.72,Education,60,4.18,331.4,0.2218,A,0
APP-000470,2021-03-07,BR-006,NC,29,44639.37,Salaried,0.5,684.0,78479.1,8,4,0,45878.21,Auto Loan,36,6.06,1396.95,0.3755,C,0
APP-000471,2021-11-18,BR-018,NC,34,39308.12,Salaried,4.9,589.0,45488.15,2,2,2,99210.66,Medical,84,6.7,1482.85,0.4527,E,1
APP-000472,2023-04-11,BR-016,MO,36,74862.28,Unemployed,12.6,637.0,113051.39,13,2,0,182909.18,Personal,12,6.21,15760.0,2.5262,D,1
APP-000473,2021-12-30,BR-029,IL,40,122037.51,Salaried,0.0,850.0,162555.16,12,4,0,100816.23,Home Purchase,60,3.12,1816.92,0.1787,A,0
APP-000475,2022-02-25,BR-012,PA,35,75262.42,Salaried,5.1,793.0,132965.13,10,2,0,66756.06,Business,60,5.33,1269.89,0.2025,A,0
APP-000476,2020-01-15,BR-011,IL,33,60210.03,Salaried,0.0,667.0,37591.25,14,5,0,189667.76,Business,36,6.31,5796.74,1.1553,C,0
APP-000477,2022-08-31,BR-022,TN,42,106970.62,Part-Time,7.2,671.0,93633.59,4,4,0,299220.71,Home Improvement,36,5.0,8967.91,1.006,C,1
APP-000478,2020-03-03,BR-017,MD,39,67310.36,Salaried,16.6,699.0,108992.79,8,1,0,186495.13,Business,12,6.42,16086.99,2.868,C,0
APP-000479,2021-04-19,BR-030,MI,21,53291.19,Part-Time,9.1,649.0,35048.17,9,3,2,176530.41,Education,48,5.68,4119.97,0.9277,D,1
APP-000480,2023-01-24,BR-030,MD,21,101385.02,Unemployed,3.0,763.0,162506.7,15,5,0,80720.86,Home Purchase,48,4.27,1832.37,0.2169,B,0
APP-000481,2021-11-03,BR-002,OH,25,129193.36,Salaried,4.1,797.0,181815.97,2,5,0,370820.99,Auto Loan,48,5.12,8559.92,0.7951,A,1
APP-000483,2022-09-28,BR-023,NC,66,59418.47,Contract,3.5,584.0,100317.49,4,7,2,57155.66,Home Improvement,36,7.03,1765.58,0.3566,E,0
APP-000484,2022-09-30,BR-012,PA,56,15080.56,Salaried,11.8,709.0,29772.69,4,4,0,7548.02,Home Purchase,24,6.04,334.67,0.2663,C,1
APP-000485,2023-02-16,BR-007,NJ,66,62553.33,Salaried,18.0,701.0,67075.83,10,3,0,130103.28,Business,84,6.49,1931.33,0.3705,C,0
APP-000486,2020-03-14,BR-020,CA,55,85851.9,Salaried,5.7,562.0,47098.49,10,0,0,194033.32,Education,12,6.42,16737.24,2.3395,E,1
APP-000487,2021-09-20,BR-022,NJ,67,20556.08,Part-Time,1.1,754.0,16005.4,14,7,0,63721.81,Debt Consolidation,84,4.81,894.96,0.5224,B,1
APP-000488,2020-07-26,BR-010,NJ,54,41638.81,Contract,3.3,634.0,37505.73,8,6,2,38846.33,Personal,24,6.0,1721.69,0.4962,D,0
APP-000489,2021-06-30,BR-030,MI,40,54700.26,Self-Employed,2.5,825.0,81353.34,12,7,0,189178.79,Medical,24,4.35,8244.58,1.8087,A,0
APP-000490,2022-03-17,BR-010,MO,32,37942.67,Salaried,5.0,700.0,21070.81,5,0,0,75276.33,Business,48,6.03,1768.9,0.5594,C,0
APP-000491,2022-11-29,BR-006,MA,58,26567.58,Salaried,5.0,630.0,50605.73,1,0,0,22260.31,Home Improvement,24,6.34,990.0,0.4472,D,0
APP-000492,2023-05-17,BR-014,IL,63,62810.97,Self-Employed,6.9,804.0,93967.15,11,1,0,75104.98,Personal,24,4.93,3292.61,0.6291,A,1
APP-000493,2020-07-14,BR-001,GA,47,69004.3,Salaried,4.4,532.0,61213.22,7,6,1,29219.17,Personal,36,7.77,912.53,0.1587,E,1
APP-000494,2023-12-07,BR-019,CA,28,47403.74,Salaried,5.0,652.0,2914.19,15,5,0,22006.75,Home Improvement,12,5.22,1886.16,0.4775,D,0
APP-000495,2021-07-11,BR-025,WI,68,37849.54,Salaried,3.4,656.0,40092.6,13,8,0,109532.59,Personal,12,5.83,9418.52,2.9861,D,0
APP-000497,2020-05-23,BR-009,NJ,36,97640.76,Salaried,12.0,594.0,23090.1,12,4,2,235110.88,Auto Loan,12,5.75,20208.15,2.4836,E,1
APP-000500,2021-05-28,BR-008,AZ,41,67943.13,Salaried,8.4,815.0,131329.31,15,1,0,73767.45,Home Purchase,48,4.34,1676.85,0.2962,A,0
APP-000501,2022-04-13,BR-020,IL,51,85548.42,Contract,6.8,711.0,34970.73,10,3,0,258266.74,Education,84,5.83,3751.89,0.5263,C,0
APP-000502,2020-05-16,BR-012,TN,46,45537.54,Salaried,7.5,671.0,35541.58,4,5,0,72780.67,Debt Consolidation,48,5.26,1684.67,0.4439,C,0
APP-000503,2020-12-20,BR-002,GA,28,18831.63,Salaried,4.7,641.0,23137.69,13,8,2,7804.38,Home Purchase,84,6.85,117.22,0.0747,D,0
APP-000504,2022-11-21,BR-020,WI,42,29806.47,Contract,7.8,681.0,42175.58,9,6,0,52636.47,Business,48,6.01,1236.41,0.4978,C,1
APP-000505,2021-10-24,BR-010,MI,41,86030.76,Salaried,7.5,414.0,80659.44,5,0,0,110242.21,Personal,48,8.65,2725.1,0.3801,E,0
APP-000506,2023-06-08,BR-015,MO,27,72469.53,Salaried,5.4,818.0,80553.87,2,7,0,53525.84,Home Improvement,48,3.33,1192.58,0.1975,A,0
APP-000507,2021-05-26,BR-026,IN,44,34173.05,Salaried,2.7,624.0,34688.47,8,6,1,31282.56,Auto Loan,12,6.17,2694.82,0.9463,D,1
APP-000508,2023-03-22,BR-001,FL,39,75857.12,Unemployed,9.1,732.0,17174.02,1,0,0,170399.37,Business,12,6.08,14671.93,2.321,B,1
APP-000509,2020-10-16,BR-030,WI,47,37058.29,Contract,7.5,690.0,36869.11,3,4,0,114261.6,Business,84,5.81,1658.81,0.5371,C,0
APP-000510,2022-03-15,BR-020,NY,57,91834.4,Salaried,0.5,600.0,39240.88,3,1,0,75458.75,Medical,36,6.5,2312.74,0.3022,D,1
APP-000511,2023-10-08,BR-006,TX,52,45342.01,Salaried,7.9,665.0,56207.35,11,8,0,152081.34,Medical,84,6.56,2262.74,0.5988,C,1
APP-000512,2020-09-28,BR-029,CO,70,22224.27,Salaried,4.4,663.0,141.66,15,2,0,34604.29,Business,12,6.65,2988.62,1.6137,C,1
APP-000513,2020-05-31,BR-017,MO,38,38438.22,Self-Employed,12.3,657.0,59574.81,14,4,0,67012.58,Home Purchase,24,5.26,2947.74,0.9203,D,0
APP-000514,2021-10-19,BR-001,WA,40,37797.86,Salaried,16.4,627.0,814.58,1,7,0,105643.86,Education,60,6.14,2049.28,0.6506,D,1
APP-000515,2023-10-27,BR-014,IL,41,42916.59,Salaried,5.0,664.0,35661.88,13,0,0,77708.52,Medical,36,5.73,2354.55,0.6584,C,1
APP-000516,2021-11-04,BR-016,CO,66,50884.01,Salaried,9.5,722.0,19027.59,12,6,0,47677.15,Education,84,6.24,701.99,0.1656,B,0
APP-000518,2021-10-15,BR-014,WA,66,36127.58,Contract,6.7,662.0,46816.82,5,1,0,79022.38,Home Purchase,48,6.72,1882.04,0.6251,C,0
APP-000519,2022-10-25,BR-016,WI,52,49903.19,Unemployed,9.1,671.0,63026.17,2,1,0,102234.36,Debt Consolidation,36,5.03,3065.43,0.7371,C,0
APP-000520,2020-04-01,BR-020,MO,43,31030.46,Salaried,2.0,512.0,9784.24,10,5,2,105379.97,Personal,12,6.89,9112.84,3.5241,E,1
APP-000521,2020-06-09,BR-026,MO,66,25083.86,Salaried,6.5,715.0,32896.39,8,3,0,34404.47,Education,84,5.69,497.5,0.238,C,1
APP-000522,2021-11-08,BR-026,TX,66,62608.46,Self-Employed,14.9,689.0,121695.55,7,2,0,214979.23,Medical,48,4.96,4946.93,0.9482,C,0
APP-000524,2021-08-29,BR-008,IL,33,67080.72,Salaried,5.2,586.0,42677.8,3,4,2,106194.28,Home Purchase,36,6.21,3240.75,0.5797,E,1
APP-000526,2022-03-15,BR-009,OH,68,110383.87,Salaried,10.7,667.0,153343.2,3,3,0,157717.36,Auto Loan,84,5.54,2269.4,0.2467,C,0
APP-000527,2020-11-13,BR-001,NJ,57,37945.14,Salaried,7.0,687.0,28847.44,9,1,0,97312.55,Medical,60,5.76,1870.48,0.5915,C,0
APP-000529,2022-11-14,BR-011,MD,31,68855.06,Self-Employed,8.7,652.0,124360.36,7,4,0,164499.16,Medical,12,6.93,14228.27,2.4797,D,1
APP-000530,2022-08-05,BR-002,PA,64,88736.28,Part-Time,2.5,678.0,141144.61,13,0,0,254169.14,Education,84,5.98,3710.61,0.5018,C,0
APP-000531,2021-06-18,BR-029,IN,70,78045.81,Salaried,2.1,637.0,130031.04,12,7,2,268370.25,Debt Consolidation,60,6.62,5266.07,0.8097,D,0
APP-000533,2021-06-28,BR-022,WI,52,61657.87,Unemployed,10.2,592.0,119834.73,7,7,1,182032.89,Debt Consolidation,36,6.91,5613.16,1.0924,E,1
APP-000534,2022-06-28,BR-027,TX,68,82408.51,Salaried,12.0,576.0,114698.9,6,4,0,107902.06,Auto Loan,84,6.96,1626.42,0.2368,E,1
APP-000535,2023-11-24,BR-013,AZ,54,121101.82,Salaried,10.5,666.0,13148.12,6,2,0,136136.48,Home Improvement,84,6.05,1992.02,0.1974,C,0
APP-000536,2020-05-04,BR-015,MO,69,15437.92,Salaried,6.0,474.0,423.9,5,1,1,37678.61,Business,84,7.07,569.96,0.443,E,0
APP-000537,2021-09-11,BR-015,PA,66,45269.68,Salaried,10.3,556.0,52526.24,11,3,2,104205.0,Debt Consolidation,48,7.18,2504.03,0.6638,E,0
APP-000538,2020-10-12,BR-028,IN,33,27832.82,Salaried,14.2,635.0,28646.28,5,2,2,37677.98,Home Improvement,24,6.97,1686.43,0.7271,D,1
APP-000539,2022-10-10,BR-016,NJ,44,33472.41,Part-Time,10.5,786.0,24770.81,12,8,0,54951.07,Auto Loan,12,4.66,4695.67,1.6834,A,0
APP-000540,2021-06-09,BR-004,MO,50,36543.88,Contract,3.6,565.0,3071.34,1,3,1,25398.26,Medical,12,6.92,2196.69,0.7213,E,1
APP-000541,2021-09-27,BR-010,PA,32,19880.68,Contract,9.8,615.0,32587.49,5,6,0,34658.63,Home Purchase,12,5.52,2975.3,1.7959,D,1
APP-000543,2022-03-08,BR-029,NJ,38,42805.19,Contract,9.2,736.0,60156.68,4,5,0,113479.1,Education,48,4.52,2588.74,0.7257,B,0
APP-000545,2022-11-13,BR-007,OH,30,81538.33,Self-Employed,6.9,668.0,42483.8,4,4,0,160461.39,Home Improvement,60,5.42,3059.08,0.4502,C,1
APP-000546,2022-05-23,BR-015,PA,46,59691.7,Salaried,4.7,826.0,115271.96,1,8,0,205645.31,Home Improvement,84,4.45,2853.72,0.5737,A,0
APP-000547,2023-12-20,BR-029,IN,66,48020.05,Salaried,8.7,820.0,73923.88,12,1,0,74348.98,Home Improvement,84,3.59,1002.29,0.2505,A,0
APP-000548,2023-02-21,BR-008,IL,27,76322.74,Salaried,13.3,850.0,58889.65,8,4,0,174483.5,Auto Loan,24,4.87,7644.68,1.202,A,0
APP-000549,2022-10-21,BR-007,AZ,45,19451.44,Salaried,15.9,793.0,17636.96,6,1,0,41511.67,Business,48,4.0,937.29,0.5782,A,0
APP-000550,2022-01-29,BR-028,CA,25,116802.12,Salaried,4.3,669.0,34991.74,8,1,0,406164.09,Business,12,6.62,35072.95,3.6033,C,0
APP-000551,2022-07-01,BR-028,IN,23,69593.52,Part-Time,9.3,731.0,74295.67,8,0,0,27269.53,Home Improvement,12,5.93,2346.11,0.4045,B,1
APP-000552,2021-01-28,BR-004,MA,55,44241.46,Salaried,17.0,718.0,54280.82,7,1,0,62185.21,Medical,84,6.14,912.62,0.2475,C,0
APP-000553,2020-02-10,BR-012,PA,56,66192.76,Salaried,2.9,633.0,41362.48,4,6,2,101136.29,Debt Consolidation,24,5.53,4461.03,0.8087,D,0
APP-000555,2023-11-13,BR-008,IN,27,97881.68,Salaried,8.9,611.0,91583.85,2,1,0,67277.69,Debt Consolidation,60,7.32,1342.36,0.1646,D,1
APP-000557,2021-08-02,BR-030,NY,26,150098.94,Contract,5.6,672.0,259682.64,10,8,0,408722.98,Medical,24,5.71,18061.49,1.444,C,0
APP-000558,2020-09-20,BR-009,TN,21,74563.76,Salaried,10.1,655.0,54581.88,5,1,0,243655.59,Personal,24,5.5,10744.15,1.7291,D,1
APP-000559,2023-01-04,BR-021,TX,23,84733.8,Self-Employed,5.2,730.0,26726.76,8,7,0,210920.71,Business,84,6.1,3091.37,0.4378,B,1
APP-000560,2022-11-16,BR-010,MO,53,40784.27,Salaried,14.3,726.0,69054.95,5,5,0,23894.42,Medical,48,5.86,559.63,0.1647,B,0
APP-000562,2022-03-02,BR-030,GA,38,57884.92,Salaried,16.1,632.0,76634.3,5,7,0,70395.4,Education,48,6.65,1674.3,0.3471,D,1
APP-000563,2020-02-08,BR-016,GA,24,34740.26,Part-Time,10.5,580.0,27641.28,1,7,1,64618.75,Medical,36,6.25,1973.16,0.6816,E,1
APP-000564,2023-10-31,BR-004,MD,36,88807.76,Contract,12.6,691.0,17007.98,11,1,0,116434.38,Debt Consolidation,84,6.13,1708.2,0.2308,C,1
APP-000565,2023-05-14,BR-010,MO,55,71925.57,Salaried,10.8,678.0,122997.55,3,5,0,187902.41,Business,84,5.88,2734.19,0.4562,C,0
APP-000566,2020-03-15,BR-012,MA,26,135133.47,Salaried,3.9,667.0,194700.48,12,2,0,281264.86,Home Improvement,36,4.99,8428.5,0.7485,C,0
APP-000567,2021-04-13,BR-014,NC,43,35477.91,Self-Employed,0.8,810.0,44182.78,15,7,0,60625.47,Business,12,5.13,5193.61,1.7567,A,0
APP-000568,2021-04-09,BR-009,TX,31,44206.64,Unemployed,10.7,702.0,61515.89,2,6,0,127205.53,Debt Consolidation,84,5.32,1817.1,0.4933,C,0
APP-000569,2021-10-08,BR-008,IN,41,54299.28,Salaried,11.8,701.0,71343.72,10,5,0,92613.38,Personal,12,4.53,7908.46,1.7477,C,0
APP-000571,2021-02-12,BR-015,CA,62,44311.49,Contract,6.7,708.0,83550.74,4,6,0,106198.13,Education,36,4.87,3176.66,0.8603,C,0
APP-000430,2023-07-12,BR-019,MO,41,64746.72,Salaried,13.3,800.0,120188.13,2,4,0,195184.21,Business,48,3.66,4377.44,0.8113,A,0
APP-000574,2022-07-17,BR-005,MD,71,30513.92,Salaried,10.6,693.0,51951.26,11,0,0,39361.14,Medical,24,5.4,1733.89,0.6819,C,1
APP-000575,2023-07-23,BR-020,CO,58,33756.06,Salaried,6.2,651.0,19984.16,5,5,0,74575.86,Education,12,6.44,6433.57,2.2871,D,1
APP-000577,2022-04-30,BR-029,CA,42,46726.84,Self-Employed,5.6,635.0,59661.09,13,5,2,24158.28,Personal,84,6.82,362.49,0.0931,D,0
APP-000578,2023-01-06,BR-003,TN,61,95515.64,Contract,9.0,648.0,16041.2,9,6,2,330816.03,Home Improvement,48,6.77,7886.55,0.9908,D,0
APP-000579,2022-11-06,BR-019,GA,39,133593.73,Salaried,6.4,768.0,101778.62,1,2,0,216864.96,Medical,12,4.69,18534.47,1.6649,B,0
APP-000580,2023-11-17,BR-024,IL,59,92984.1,Salaried,10.1,755.0,9252.53,5,7,0,176669.74,Home Purchase,60,5.75,3395.02,0.4381,B,1
APP-000581,2021-11-18,BR-014,NC,38,79056.77,Contract,6.4,476.0,48653.35,6,2,1,164321.14,Business,12,7.28,14239.39,2.1614,E,1
APP-000582,2020-03-07,BR-002,IN,59,64181.62,Self-Employed,0.0,697.0,36628.8,4,1,0,114815.61,Personal,84,5.96,1675.09,0.3132,C,0
APP-000583,2023-01-04,BR-001,MO,37,38983.9,Salaried,4.8,635.0,51023.28,2,7,2,129624.32,Business,60,5.63,2483.76,0.7645,D,0
APP-000584,2020-07-17,BR-008,NJ,58,71977.76,Salaried,8.2,679.0,86300.26,10,3,0,192750.6,Education,60,5.93,3720.14,0.6202,C,0
APP-000585,2021-06-24,BR-002,FL,34,119589.77,Salaried,1.1,726.0,138536.15,10,5,0,112681.75,Auto Loan,84,4.42,1562.11,0.1567,B,1
APP-000586,2021-11-06,BR-004,PA,31,37984.21,Part-Time,5.4,766.0,13030.21,13,4,0,88247.45,Home Purchase,84,4.05,1208.27,0.3817,B,0
APP-000587,2021-02-07,BR-018,MO,47,59896.57,Salaried,2.5,850.0,3373.29,12,1,0,49525.7,Home Purchase,60,3.03,890.57,0.1784,A,0
APP-000588,2023-06-30,BR-015,MO,38,80452.1,Contract,6.6,522.0,18556.78,2,0,0,245128.16,Auto Loan,12,6.75,21181.9,3.1594,E,1
APP-000589,2020-05-01,BR-019,FL,27,41042.67,Contract,6.2,701.0,2615.24,3,3,0,141169.91,Home Purchase,12,5.67,12128.59,3.5461,C,0
APP-000590,2021-11-13,BR-024,MD,43,51480.1,Salaried,2.2,652.0,9513.19,14,1,0,138253.34,Auto Loan,12,5.9,11892.62,2.7722,D,1
APP-000591,2023-07-01,BR-016,NC,24,67695.78,Part-Time,7.2,675.0,120246.0,1,6,0,223839.17,Business,12,4.77,19138.72,3.3926,C,1
APP-000592,2022-10-14,BR-015,OH,40,61772.16,Unemployed,9.3,634.0,2622.08,8,6,1,58905.47,Debt Consolidation,12,6.91,5094.45,0.9897,D,1
APP-000594,2022-05-10,BR-005,FL,24,56917.78,Salaried,6.4,641.0,10795.39,10,2,1,130806.38,Debt Consolidation,60,5.35,2489.51,0.5249,D,0
APP-000595,2021-12-06,BR-016,NY,53,35665.89,Self-Employed,5.3,762.0,34795.19,2,5,0,12452.45,Business,24,3.9,540.19,0.1818,B,0
